code_module,code_presentation,id_student,date_registration,date_unregistration
FFF,2013J,594815,-87.0,189.0
FFF,2013J,594881,-87.0,0.0
FFF,2013J,594933,-85.0,0.0
FFF,2013J,594956,-85.0,222.0
FFF,2013J,594996,-57.0,79.0
FFF,2013J,595119,-57.0,67.0
FFF,2013J,595246,-85.0,97.0
FFF,2013J,595359,-81.0,-5.0
FFF,2013J,595428,-84.0,92.0
FFF,2013J,595676,-65.0,186.0
FFF,2013J,595773,-29.0,73.0
FFF,2013J,595895,-53.0,44.0
FFF,2013J,595915,-67.0,53.0
FFF,2013J,595935,-81.0,65.0
FFF,2013J,595978,-67.0,66.0
FFF,2013J,596049,-49.0,41.0
FFF,2013J,596146,-73.0,93.0
FFF,2013J,596231,-57.0,60.0
FFF,2013J,596369,-28.0,234.0
FFF,2013J,596480,-28.0,0.0
FFF,2013J,596601,-74.0,-12.0
FFF,2013J,596739,-74.0,151.0
FFF,2013J,596754,-53.0,95.0
FFF,2013J,596774,-63.0,-51.0
FFF,2013J,596829,-74.0,137.0
FFF,2013J,596858,-51.0,135.0
FFF,2013J,597190,-44.0,-23.0
FFF,2013J,597238,-74.0,200.0
FFF,2013J,597402,-67.0,-4.0
FFF,2013J,597555,-71.0,-14.0
FFF,2013J,597557,-74.0,0.0
FFF,2013J,597761,-57.0,-23.0
FFF,2013J,597880,-74.0,11.0
FFF,2013J,597931,-63.0,0.0
FFF,2013J,598259,-67.0,-36.0
FFF,2013J,598268,-67.0,-1.0
FFF,2013J,598308,-71.0,38.0
FFF,2013J,598353,-29.0,9.0
FFF,2013J,598478,-44.0,97.0
FFF,2013J,598498,-67.0,103.0
FFF,2013J,598629,-67.0,0.0
FFF,2013J,598666,-60.0,153.0
FFF,2013J,598752,-46.0,226.0
FFF,2013J,598757,-31.0,97.0
FFF,2013J,598887,-67.0,235.0
FFF,2013J,598962,-31.0,213.0
FFF,2013J,599114,-36.0,30.0
FFF,2013J,599464,-66.0,-26.0
FFF,2013J,599595,-66.0,93.0
FFF,2013J,599776,-63.0,0.0
FFF,2013J,599795,-32.0,180.0
FFF,2013J,599805,-65.0,61.0
FFF,2013J,599957,-30.0,65.0
FFF,2013J,599994,-63.0,95.0
FFF,2013J,600037,-35.0,-26.0
FFF,2013J,600436,-63.0,177.0
FFF,2013J,600564,-32.0,-5.0
FFF,2013J,600615,-25.0,108.0
FFF,2013J,600667,-59.0,0.0
FFF,2013J,600746,-60.0,43.0
FFF,2013J,600748,-62.0,17.0
FFF,2013J,600808,-53.0,199.0
FFF,2013J,600955,-50.0,-32.0
FFF,2013J,601074,-52.0,47.0
FFF,2013J,601180,-45.0,186.0
FFF,2013J,601217,-43.0,194.0
FFF,2013J,601271,-28.0,122.0
FFF,2013J,601640,-58.0,-4.0
FFF,2013J,601761,-58.0,132.0
FFF,2013J,601783,-25.0,30.0
FFF,2013J,601855,-57.0,-17.0
FFF,2013J,602053,-57.0,174.0
FFF,2013J,602152,-46.0,-17.0
FFF,2013J,602320,-57.0,61.0
FFF,2013J,602406,-38.0,42.0
FFF,2013J,602502,-29.0,131.0
FFF,2013J,602672,-53.0,-1.0
FFF,2013J,602781,-53.0,0.0
FFF,2013J,602792,-45.0,131.0
FFF,2013J,602994,-32.0,137.0
FFF,2013J,603111,-29.0,93.0
FFF,2013J,603148,-53.0,47.0
FFF,2013J,603199,-25.0,135.0
FFF,2013J,603204,-29.0,-18.0
FFF,2013J,603260,-50.0,103.0
FFF,2013J,603423,-50.0,130.0
FFF,2013J,603575,-51.0,-22.0
FFF,2013J,603848,-32.0,102.0
FFF,2013J,603873,-37.0,10.0
FFF,2013J,603931,-43.0,171.0
FFF,2013J,604142,-49.0,159.0
FFF,2013J,604228,-49.0,66.0
FFF,2013J,604258,-37.0,65.0
FFF,2013J,604296,-31.0,0.0
FFF,2013J,604449,-45.0,0.0
FFF,2013J,604583,-28.0,67.0
FFF,2013J,604606,-45.0,80.0
FFF,2013J,604619,-46.0,-25.0
FFF,2013J,604889,-45.0,2.0
FFF,2013J,604946,-46.0,6.0
FFF,2013J,605091,-46.0,33.0
FFF,2013J,605145,-43.0,0.0
FFF,2013J,605228,-45.0,0.0
FFF,2013J,605269,-43.0,186.0
FFF,2013J,605940,-38.0,167.0
FFF,2013J,606006,-32.0,117.0
FFF,2013J,606189,-28.0,4.0
FFF,2013J,606369,-42.0,-11.0
FFF,2013J,606407,-32.0,157.0
FFF,2013J,606425,-42.0,103.0
FFF,2013J,606428,-38.0,89.0
FFF,2013J,606436,-21.0,166.0
FFF,2013J,606459,-22.0,74.0
FFF,2013J,606612,-25.0,30.0
FFF,2013J,606911,-32.0,13.0
FFF,2013J,606930,-36.0,192.0
FFF,2013J,606967,-24.0,-1.0
FFF,2013J,607068,-24.0,30.0
FFF,2013J,607473,-8.0,85.0
FFF,2013J,607533,-31.0,202.0
FFF,2013J,607613,-28.0,0.0
FFF,2013J,607629,-30.0,3.0
FFF,2013J,607866,-32.0,128.0
FFF,2013J,608111,-30.0,93.0
FFF,2013J,608211,-36.0,0.0
FFF,2013J,608248,-30.0,32.0
FFF,2013J,608348,-24.0,0.0
FFF,2013J,608453,-28.0,0.0
FFF,2013J,608535,-29.0,-12.0
FFF,2013J,608606,-35.0,-1.0
FFF,2013J,608727,-35.0,-11.0
FFF,2013J,608864,-32.0,46.0
FFF,2013J,608866,-32.0,179.0
FFF,2013J,609163,-32.0,0.0
FFF,2013J,609367,-29.0,-5.0
FFF,2013J,609396,-19.0,97.0
FFF,2013J,609435,-32.0,51.0
FFF,2013J,609891,-30.0,-30.0
FFF,2013J,610292,-29.0,93.0
FFF,2013J,610335,-30.0,0.0
FFF,2013J,610455,-29.0,146.0
FFF,2013J,610831,-29.0,188.0
FFF,2013J,611213,-29.0,0.0
FFF,2013J,611245,-25.0,32.0
FFF,2013J,973364,-32.0,152.0
FFF,2013J,1107596,-94.0,-38.0
FFF,2013J,1428865,-81.0,128.0
FFF,2013J,1482413,-58.0,170.0
FFF,2013J,1512332,-51.0,106.0
FFF,2013J,1532921,-21.0,0.0
FFF,2013J,1559959,-157.0,-11.0
FFF,2013J,1621041,-193.0,157.0
FFF,2013J,1678617,-63.0,-1.0
FFF,2013J,1763186,-144.0,-143.0
FFF,2013J,1859407,-129.0,2.0
FFF,2013J,1866233,-125.0,157.0
FFF,2013J,1891977,-144.0,-62.0
FFF,2013J,1902283,-29.0,10.0
FFF,2013J,1910111,-32.0,-29.0
FFF,2013J,1929219,-58.0,-51.0
FFF,2013J,1931370,-24.0,0.0
FFF,2013J,1941149,-67.0,-30.0
FFF,2013J,1943681,-95.0,96.0
FFF,2013J,1948159,-38.0,102.0
FFF,2013J,1962128,-32.0,93.0
FFF,2013J,1978492,-53.0,-9.0
FFF,2013J,1981053,-22.0,174.0
FFF,2013J,1983331,-135.0,-12.0
FFF,2013J,2088982,-29.0,181.0
FFF,2013J,2128283,-129.0,136.0
FFF,2013J,2238424,-31.0,93.0
FFF,2013J,2261138,-164.0,66.0
FFF,2013J,2292047,-38.0,0.0
FFF,2013J,2298402,-44.0,-8.0
FFF,2013J,2299682,-30.0,96.0
FFF,2013J,2305237,-87.0,-47.0
FFF,2013J,2356049,-108.0,5.0
FFF,2013J,2366574,-163.0,-77.0
FFF,2013J,2380602,-63.0,-5.0
FFF,2013J,2382965,-45.0,0.0
FFF,2013J,2383169,-56.0,-30.0
FFF,2013J,2387725,-29.0,130.0
FFF,2013J,2389837,-15.0,9.0
FFF,2013J,2390547,-58.0,93.0
FFF,2013J,2410687,-59.0,20.0
FFF,2013J,2414552,-108.0,30.0
FFF,2013J,2417433,-116.0,177.0
FFF,2013J,2437051,-42.0,62.0
FFF,2013J,2447469,-141.0,7.0
FFF,2013J,2449737,-53.0,97.0
FFF,2013J,2463282,-141.0,93.0
FFF,2013J,2468232,-101.0,228.0
FFF,2013J,2471302,-108.0,-39.0
FFF,2013J,2499949,-67.0,62.0
FFF,2013J,2523751,-29.0,180.0
FFF,2013J,2524572,-46.0,80.0
FFF,2013J,2526537,-30.0,208.0
FFF,2013J,2540424,-90.0,44.0
FFF,2013J,2555893,-121.0,3.0
FFF,2013J,2563095,-67.0,171.0
FFF,2013J,2586313,-67.0,-15.0
FFF,2013J,2610837,-36.0,0.0
FFF,2013J,2619184,-22.0,97.0
FFF,2013J,2622634,-35.0,10.0
FFF,2013J,2630284,-51.0,47.0
FFF,2013J,2637239,-43.0,16.0
FFF,2013J,2641236,-60.0,45.0
FFF,2013J,2642994,-108.0,139.0
FFF,2013J,2657185,-197.0,-42.0
FFF,2013J,2672155,-150.0,0.0
FFF,2013J,2678373,-60.0,-44.0
FFF,2013J,2678993,-58.0,101.0
FFF,2013J,2683857,-88.0,93.0
FFF,2013J,2687045,-101.0,68.0
FFF,2013J,2688202,-38.0,152.0
FFF,2013J,2692632,-116.0,137.0
FFF,2013J,2697608,-148.0,0.0
FFF,2014B,26269,-73.0,-12.0
FFF,2014B,33600,-85.0,-66.0
FFF,2014B,34293,-68.0,90.0
FFF,2014B,58221,-57.0,-19.0
FFF,2014B,67986,-75.0,51.0
FFF,2014B,79683,-40.0,137.0
FFF,2014B,81216,-27.0,-1.0
FFF,2014B,82201,10.0,130.0
FFF,2014B,85874,-44.0,123.0
FFF,2014B,106747,-124.0,-51.0
FFF,2014B,108949,-57.0,101.0
FFF,2014B,110529,-44.0,129.0
FFF,2014B,115875,-138.0,-57.0
FFF,2014B,116174,-24.0,10.0
FFF,2014B,124018,-134.0,33.0
FFF,2014B,136944,-26.0,226.0
FFF,2014B,156788,-57.0,31.0
FFF,2014B,163962,-96.0,58.0
FFF,2014B,174155,-50.0,-47.0
FFF,2014B,181719,-45.0,46.0
FFF,2014B,190829,-62.0,-54.0
FFF,2014B,193803,-57.0,10.0
FFF,2014B,195552,-103.0,-22.0
FFF,2014B,197097,-178.0,-67.0
FFF,2014B,197538,-34.0,213.0
FFF,2014B,237370,-52.0,150.0
FFF,2014B,247714,-268.0,-4.0
FFF,2014B,257104,-243.0,199.0
FFF,2014B,264298,-103.0,126.0
FFF,2014B,268649,-95.0,167.0
FFF,2014B,268845,-137.0,145.0
FFF,2014B,271702,-193.0,-17.0
FFF,2014B,276265,-29.0,180.0
FFF,2014B,286484,-92.0,173.0
FFF,2014B,289180,-108.0,-43.0
FFF,2014B,301128,-305.0,-297.0
FFF,2014B,302363,-93.0,-72.0
FFF,2014B,316772,-185.0,206.0
FFF,2014B,326995,-146.0,-54.0
FFF,2014B,328797,-53.0,-43.0
FFF,2014B,329895,-106.0,201.0
FFF,2014B,330669,-151.0,-60.0
FFF,2014B,332237,-22.0,198.0
FFF,2014B,334224,-46.0,168.0
FFF,2014B,335996,-135.0,-2.0
FFF,2014B,337940,-103.0,53.0
FFF,2014B,339855,-29.0,135.0
FFF,2014B,342303,-50.0,67.0
FFF,2014B,347257,-130.0,-58.0
FFF,2014B,354552,-135.0,0.0
FFF,2014B,354988,-79.0,131.0
FFF,2014B,356535,-22.0,0.0
FFF,2014B,367510,-17.0,226.0
FFF,2014B,385547,-151.0,-148.0
FFF,2014B,395758,-179.0,81.0
FFF,2014B,398357,-74.0,0.0
FFF,2014B,402200,-61.0,226.0
FFF,2014B,405963,-137.0,74.0
FFF,2014B,406116,-142.0,-134.0
FFF,2014B,412387,-40.0,101.0
FFF,2014B,421989,-22.0,-1.0
FFF,2014B,426782,-115.0,-29.0
FFF,2014B,427276,-17.0,-15.0
FFF,2014B,427485,-60.0,26.0
FFF,2014B,430625,-165.0,220.0
FFF,2014B,437303,-185.0,-145.0
FFF,2014B,439896,-73.0,170.0
FFF,2014B,442753,-285.0,185.0
FFF,2014B,442819,-104.0,-12.0
FFF,2014B,445605,-17.0,38.0
FFF,2014B,447036,-172.0,-134.0
FFF,2014B,477833,-24.0,108.0
FFF,2014B,480531,-73.0,-60.0
FFF,2014B,483195,-90.0,-2.0
FFF,2014B,484292,-172.0,9.0
FFF,2014B,484675,10.0,198.0
FFF,2014B,491486,-120.0,80.0
FFF,2014B,494495,-132.0,-130.0
FFF,2014B,495618,-66.0,101.0
FFF,2014B,499244,-130.0,-60.0
FFF,2014B,499404,-137.0,-46.0
FFF,2014B,502150,-25.0,52.0
FFF,2014B,503024,-67.0,-19.0
FFF,2014B,504583,-144.0,0.0
FFF,2014B,504700,-90.0,10.0
FFF,2014B,505131,-246.0,203.0
FFF,2014B,505826,-34.0,51.0
FFF,2014B,505900,-148.0,0.0
FFF,2014B,507577,-24.0,150.0
FFF,2014B,509292,-22.0,178.0
FFF,2014B,511350,-29.0,226.0
FFF,2014B,513796,-92.0,4.0
FFF,2014B,521032,-114.0,-81.0
FFF,2014B,521073,-147.0,-15.0
FFF,2014B,524379,-75.0,-46.0
FFF,2014B,527744,-20.0,60.0
FFF,2014B,528538,-163.0,143.0
FFF,2014B,529390,-129.0,0.0
FFF,2014B,529458,-52.0,89.0
FFF,2014B,530196,-72.0,200.0
FFF,2014B,532062,-24.0,130.0
FFF,2014B,533140,-28.0,160.0
FFF,2014B,533198,-141.0,137.0
FFF,2014B,534318,-182.0,149.0
FFF,2014B,536711,-24.0,-15.0
FFF,2014B,537322,-25.0,157.0
FFF,2014B,539401,-150.0,89.0
FFF,2014B,540909,-93.0,97.0
FFF,2014B,541281,-28.0,153.0
FFF,2014B,541478,-103.0,-58.0
FFF,2014B,543785,-28.0,-4.0
FFF,2014B,544276,-59.0,-46.0
FFF,2014B,546394,-54.0,59.0
FFF,2014B,548332,-68.0,-11.0
FFF,2014B,548573,-110.0,33.0
FFF,2014B,551636,-54.0,101.0
FFF,2014B,553032,-34.0,136.0
FFF,2014B,554597,-141.0,-32.0
FFF,2014B,555691,-127.0,65.0
FFF,2014B,556052,-57.0,12.0
FFF,2014B,556126,-165.0,122.0
FFF,2014B,557141,-110.0,-46.0
FFF,2014B,557894,-93.0,89.0
FFF,2014B,558284,-82.0,30.0
FFF,2014B,558404,-60.0,201.0
FFF,2014B,560595,-52.0,47.0
FFF,2014B,561215,-57.0,44.0
FFF,2014B,561796,-106.0,0.0
FFF,2014B,562064,-255.0,135.0
FFF,2014B,562917,-4.0,222.0
FFF,2014B,563813,-78.0,0.0
FFF,2014B,565257,-134.0,0.0
FFF,2014B,565348,-36.0,156.0
FFF,2014B,565469,-22.0,128.0
FFF,2014B,565526,-81.0,35.0
FFF,2014B,567168,-268.0,24.0
FFF,2014B,567681,-168.0,86.0
FFF,2014B,569556,-81.0,11.0
FFF,2014B,569783,-24.0,79.0
FFF,2014B,571612,28.0,187.0
FFF,2014B,572395,-193.0,58.0
FFF,2014B,572804,-221.0,86.0
FFF,2014B,572952,-87.0,-6.0
FFF,2014B,574663,-22.0,44.0
FFF,2014B,574815,-10.0,103.0
FFF,2014B,575855,-54.0,-22.0
FFF,2014B,576557,-295.0,-232.0
FFF,2014B,577142,-134.0,138.0
FFF,2014B,577679,-25.0,-5.0
FFF,2014B,577795,-121.0,-59.0
FFF,2014B,580425,-29.0,128.0
FFF,2014B,581065,-64.0,41.0
FFF,2014B,581772,-93.0,54.0
FFF,2014B,583056,-11.0,94.0
FFF,2014B,583138,-46.0,103.0
FFF,2014B,584843,-108.0,0.0
FFF,2014B,584884,-54.0,221.0
FFF,2014B,586351,-53.0,83.0
FFF,2014B,587195,-46.0,157.0
FFF,2014B,587248,-110.0,-30.0
FFF,2014B,588107,-40.0,58.0
FFF,2014B,588913,-80.0,209.0
FFF,2014B,589469,-130.0,115.0
FFF,2014B,589798,-45.0,107.0
FFF,2014B,590543,-225.0,113.0
FFF,2014B,590548,-43.0,86.0
FFF,2014B,591318,-141.0,156.0
FFF,2014B,591946,-163.0,74.0
FFF,2014B,592939,-79.0,165.0
FFF,2014B,593004,-122.0,-54.0
FFF,2014B,593206,-71.0,101.0
FFF,2014B,593220,-214.0,223.0
FFF,2014B,593563,-114.0,-10.0
FFF,2014B,593617,-16.0,53.0
FFF,2014B,594122,-206.0,-204.0
FFF,2014B,594258,-110.0,132.0
FFF,2014B,594636,-67.0,216.0
FFF,2014B,595481,-144.0,0.0
FFF,2014B,596243,-22.0,156.0
FFF,2014B,596637,-199.0,-51.0
FFF,2014B,596663,-22.0,151.0
FFF,2014B,596953,-85.0,95.0
FFF,2014B,597359,-22.0,171.0
FFF,2014B,597378,-150.0,52.0
FFF,2014B,597386,-74.0,82.0
FFF,2014B,597761,-110.0,80.0
FFF,2014B,599105,-186.0,143.0
FFF,2014B,600893,-93.0,156.0
FFF,2014B,601155,-23.0,88.0
FFF,2014B,601266,-43.0,180.0
FFF,2014B,601435,-134.0,0.0
FFF,2014B,601649,-123.0,-46.0
FFF,2014B,601678,-137.0,-86.0
FFF,2014B,602571,-175.0,66.0
FFF,2014B,603319,-151.0,143.0
FFF,2014B,603483,-110.0,160.0
FFF,2014B,603972,-165.0,195.0
FFF,2014B,604614,-144.0,-1.0
FFF,2014B,604678,-122.0,-113.0
FFF,2014B,604946,-95.0,-19.0
FFF,2014B,604969,-149.0,209.0
FFF,2014B,605228,-25.0,0.0
FFF,2014B,606300,-146.0,-59.0
FFF,2014B,606911,-75.0,41.0
FFF,2014B,608173,-93.0,20.0
FFF,2014B,608618,-122.0,-17.0
FFF,2014B,608727,-82.0,86.0
FFF,2014B,609347,-22.0,128.0
FFF,2014B,610267,-95.0,39.0
FFF,2014B,610778,-100.0,58.0
FFF,2014B,611245,-16.0,67.0
FFF,2014B,611581,-89.0,0.0
FFF,2014B,611905,-46.0,201.0
FFF,2014B,612338,-141.0,-57.0
FFF,2014B,612638,-141.0,145.0
FFF,2014B,612880,-75.0,178.0
FFF,2014B,613106,-139.0,-26.0
FFF,2014B,613146,-137.0,0.0
FFF,2014B,613226,-139.0,142.0
FFF,2014B,613676,-65.0,132.0
FFF,2014B,613717,-137.0,129.0
FFF,2014B,613775,-130.0,0.0
FFF,2014B,614059,-17.0,32.0
FFF,2014B,614172,-135.0,116.0
FFF,2014B,614381,-113.0,181.0
FFF,2014B,614661,-116.0,0.0
FFF,2014B,614730,-131.0,94.0
FFF,2014B,614907,-52.0,0.0
FFF,2014B,614984,-53.0,10.0
FFF,2014B,615426,-128.0,142.0
FFF,2014B,615429,-68.0,69.0
FFF,2014B,616557,-22.0,-10.0
FFF,2014B,616613,-128.0,65.0
FFF,2014B,617010,-102.0,101.0
FFF,2014B,617015,-79.0,12.0
FFF,2014B,617130,-25.0,172.0
FFF,2014B,617212,-124.0,26.0
FFF,2014B,617255,-124.0,-47.0
FFF,2014B,617307,-121.0,-45.0
FFF,2014B,617343,-100.0,142.0
FFF,2014B,617358,-123.0,118.0
FFF,2014B,617406,-113.0,0.0
FFF,2014B,617437,-123.0,142.0
FFF,2014B,617543,-123.0,101.0
FFF,2014B,617557,-122.0,0.0
FFF,2014B,617638,-107.0,40.0
FFF,2014B,617647,-92.0,-91.0
FFF,2014B,617824,-57.0,0.0
FFF,2014B,617847,-100.0,26.0
FFF,2014B,618124,-89.0,202.0
FFF,2014B,618642,-117.0,-112.0
FFF,2014B,618662,-117.0,198.0
FFF,2014B,618684,-117.0,-73.0
FFF,2014B,618744,-117.0,47.0
FFF,2014B,618843,-115.0,129.0
FFF,2014B,618848,-53.0,-4.0
FFF,2014B,618903,-116.0,38.0
FFF,2014B,618942,-115.0,67.0
FFF,2014B,619001,-116.0,159.0
FFF,2014B,619112,-116.0,58.0
FFF,2014B,619204,-116.0,-57.0
FFF,2014B,619205,-116.0,-10.0
FFF,2014B,619887,-51.0,-5.0
FFF,2014B,619921,-25.0,172.0
FFF,2014B,619974,-114.0,118.0
FFF,2014B,620004,-103.0,103.0
FFF,2014B,620112,-72.0,89.0
FFF,2014B,620337,-110.0,-5.0
FFF,2014B,620356,-52.0,3.0
FFF,2014B,620364,-110.0,-11.0
FFF,2014B,620430,-71.0,9.0
FFF,2014B,621675,-106.0,6.0
FFF,2014B,621909,-75.0,34.0
FFF,2014B,621990,-103.0,4.0
FFF,2014B,622038,-72.0,-71.0
FFF,2014B,622164,-101.0,-46.0
FFF,2014B,622218,-51.0,72.0
FFF,2014B,622239,-101.0,-60.0
FFF,2014B,622639,-81.0,226.0
FFF,2014B,622894,-97.0,-11.0
FFF,2014B,622897,-93.0,0.0
FFF,2014B,622899,-45.0,12.0
FFF,2014B,622918,-25.0,128.0
FFF,2014B,623232,-96.0,0.0
FFF,2014B,623326,-85.0,23.0
FFF,2014B,623352,-27.0,44.0
FFF,2014B,623366,-75.0,100.0
FFF,2014B,623568,-17.0,53.0
FFF,2014B,623917,-88.0,-3.0
FFF,2014B,623939,-53.0,-11.0
FFF,2014B,624056,-89.0,-16.0
FFF,2014B,624187,-89.0,87.0
FFF,2014B,624243,-71.0,-46.0
FFF,2014B,624376,-88.0,45.0
FFF,2014B,624718,-54.0,34.0
FFF,2014B,624772,-24.0,83.0
FFF,2014B,624959,-79.0,0.0
FFF,2014B,624967,-78.0,82.0
FFF,2014B,624975,-22.0,118.0
FFF,2014B,625034,-82.0,146.0
FFF,2014B,625043,-27.0,11.0
FFF,2014B,625182,-82.0,90.0
FFF,2014B,625229,-80.0,-8.0
FFF,2014B,625341,-82.0,3.0
FFF,2014B,625373,-82.0,0.0
FFF,2014B,625609,-79.0,178.0
FFF,2014B,625667,-59.0,17.0
FFF,2014B,625793,-27.0,223.0
FFF,2014B,625800,-25.0,123.0
FFF,2014B,625812,-79.0,31.0
FFF,2014B,625828,-25.0,39.0
FFF,2014B,625885,-73.0,-30.0
FFF,2014B,625903,-78.0,-18.0
FFF,2014B,625986,-79.0,0.0
FFF,2014B,626047,-78.0,-16.0
FFF,2014B,626174,-75.0,6.0
FFF,2014B,626281,-75.0,0.0
FFF,2014B,626320,-75.0,46.0
FFF,2014B,626349,-65.0,158.0
FFF,2014B,626403,-60.0,67.0
FFF,2014B,626422,-75.0,-40.0
FFF,2014B,626539,-75.0,152.0
FFF,2014B,626692,-17.0,151.0
FFF,2014B,626700,-60.0,131.0
FFF,2014B,626777,-74.0,97.0
FFF,2014B,626875,-45.0,-28.0
FFF,2014B,627026,-47.0,125.0
FFF,2014B,627238,-51.0,89.0
FFF,2014B,627280,-67.0,215.0
FFF,2014B,627333,-22.0,-17.0
FFF,2014B,627366,-1.0,89.0
FFF,2014B,627379,-59.0,-47.0
FFF,2014B,627383,-50.0,0.0
FFF,2014B,627395,-65.0,-1.0
FFF,2014B,627522,-68.0,-12.0
FFF,2014B,627524,-22.0,218.0
FFF,2014B,627651,-68.0,-65.0
FFF,2014B,627727,-67.0,47.0
FFF,2014B,627751,-67.0,141.0
FFF,2014B,627808,-8.0,208.0
FFF,2014B,627840,-65.0,55.0
FFF,2014B,627847,-61.0,37.0
FFF,2014B,628010,-24.0,-4.0
FFF,2014B,628296,-29.0,9.0
FFF,2014B,628323,28.0,193.0
FFF,2014B,628476,-15.0,221.0
FFF,2014B,628666,-61.0,-47.0
FFF,2014B,628736,-61.0,-10.0
FFF,2014B,628846,-29.0,171.0
FFF,2014B,629163,-52.0,142.0
FFF,2014B,629182,-59.0,122.0
FFF,2014B,629228,-45.0,-18.0
FFF,2014B,629231,-57.0,53.0
FFF,2014B,629404,-57.0,0.0
FFF,2014B,629459,-28.0,87.0
FFF,2014B,629522,-25.0,219.0
FFF,2014B,629543,-54.0,-8.0
FFF,2014B,629735,-54.0,0.0
FFF,2014B,629762,-45.0,95.0
FFF,2014B,629928,-39.0,81.0
FFF,2014B,630032,-45.0,13.0
FFF,2014B,630129,-24.0,132.0
FFF,2014B,630168,-25.0,221.0
FFF,2014B,630269,-45.0,62.0
FFF,2014B,630491,-22.0,86.0
FFF,2014B,630574,-36.0,55.0
FFF,2014B,630748,-29.0,101.0
FFF,2014B,630782,-45.0,-15.0
FFF,2014B,630804,-44.0,153.0
FFF,2014B,630812,-45.0,72.0
FFF,2014B,630868,-45.0,145.0
FFF,2014B,630870,-45.0,10.0
FFF,2014B,630950,-45.0,-40.0
FFF,2014B,631075,-36.0,145.0
FFF,2014B,631195,-44.0,17.0
FFF,2014B,631365,-29.0,0.0
FFF,2014B,631524,-22.0,90.0
FFF,2014B,631925,-28.0,118.0
FFF,2014B,632124,-23.0,115.0
FFF,2014B,632235,-28.0,0.0
FFF,2014B,632621,-22.0,0.0
FFF,2014B,632634,-29.0,-22.0
FFF,2014B,632759,-22.0,165.0
FFF,2014B,632773,-28.0,3.0
FFF,2014B,632841,-27.0,0.0
FFF,2014B,632923,-22.0,138.0
FFF,2014B,632958,-23.0,62.0
FFF,2014B,633100,-22.0,191.0
FFF,2014B,633102,-26.0,-16.0
FFF,2014B,633233,-24.0,0.0
FFF,2014B,633243,-24.0,11.0
FFF,2014B,633401,-23.0,0.0
FFF,2014B,633558,-25.0,32.0
FFF,2014B,633625,-10.0,184.0
FFF,2014B,633676,-15.0,107.0
FFF,2014B,633732,-24.0,48.0
FFF,2014B,633739,-24.0,-10.0
FFF,2014B,633881,-23.0,59.0
FFF,2014B,633884,-17.0,96.0
FFF,2014B,634007,-23.0,0.0
FFF,2014B,634114,-17.0,108.0
FFF,2014B,634176,-22.0,12.0
FFF,2014B,634187,-22.0,107.0
FFF,2014B,634254,-15.0,87.0
FFF,2014B,634339,-22.0,-1.0
FFF,2014B,634480,-20.0,-5.0
FFF,2014B,634701,-20.0,74.0
FFF,2014B,634774,-22.0,80.0
FFF,2014B,634796,-22.0,0.0
FFF,2014B,634820,-15.0,180.0
FFF,2014B,634946,-21.0,135.0
FFF,2014B,634979,-21.0,-9.0
FFF,2014B,635079,-15.0,46.0
FFF,2014B,1450604,-85.0,-50.0
FFF,2014B,1514245,-97.0,94.0
FFF,2014B,1528232,-61.0,97.0
FFF,2014B,1588621,-130.0,158.0
FFF,2014B,1683192,-143.0,-59.0
FFF,2014B,1773925,-23.0,-8.0
FFF,2014B,1799963,-54.0,62.0
FFF,2014B,1936935,-137.0,14.0
FFF,2014B,1961652,-103.0,52.0
FFF,2014B,1962128,-15.0,94.0
FFF,2014B,1984169,-64.0,54.0
FFF,2014B,2022750,-107.0,32.0
FFF,2014B,2058815,-128.0,193.0
FFF,2014B,2114529,-69.0,226.0
FFF,2014B,2156172,-186.0,226.0
FFF,2014B,2161710,-23.0,178.0
FFF,2014B,2209846,-21.0,16.0
FFF,2014B,2239539,-87.0,-16.0
FFF,2014B,2265419,-129.0,206.0
FFF,2014B,2298316,-42.0,22.0
FFF,2014B,2322813,-109.0,52.0
FFF,2014B,2360071,-123.0,87.0
FFF,2014B,2381745,-134.0,-108.0
FFF,2014B,2419081,-129.0,24.0
FFF,2014B,2436584,-143.0,-17.0
FFF,2014B,2462281,-114.0,-21.0
FFF,2014B,2463282,-22.0,153.0
FFF,2014B,2465589,-267.0,-151.0
FFF,2014B,2480886,-39.0,101.0
FFF,2014B,2494338,-95.0,51.0
FFF,2014B,2517983,-151.0,-88.0
FFF,2014B,2524794,-65.0,-47.0
FFF,2014B,2525633,-106.0,129.0
FFF,2014B,2540424,-22.0,121.0
FFF,2014B,2558365,-108.0,108.0
FFF,2014B,2590531,-82.0,180.0
FFF,2014B,2593175,-73.0,3.0
FFF,2014B,2602542,-34.0,-4.0
FFF,2014B,2619719,-25.0,96.0
FFF,2014B,2630284,-43.0,84.0
FFF,2014B,2636921,-109.0,10.0
FFF,2014B,2667478,-34.0,206.0
FFF,2014B,2684417,-22.0,128.0
FFF,2014J,35747,-15.0,12.0
FFF,2014J,40857,-89.0,108.0
FFF,2014J,54772,-99.0,-92.0
FFF,2014J,61297,-66.0,-2.0
FFF,2014J,63112,-150.0,130.0
FFF,2014J,66892,-17.0,72.0
FFF,2014J,69439,-24.0,12.0
FFF,2014J,85241,-10.0,125.0
FFF,2014J,90651,-148.0,12.0
FFF,2014J,91801,-146.0,79.0
FFF,2014J,98256,-101.0,12.0
